FlightNum,DepTime,CRSDepTime,ArrTime,CRSArrTime,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
5416,1658,1555,1827,1717,89,82,78,70,63,262,5,6,0,0,7,0,63
5925,1057,1020,1138,1059,41,39,15,39,37,72,6,20,37,0,2,0,0
6011,1356,1320,1420,1349,84,89,57,31,36,323,13,14,0,0,0,0,31
5796,2125,1956,2214,2052,49,56,33,82,89,153,4,12,0,0,0,0,82
6639,1642,1637,1833,1815,111,98,81,18,5,525,10,20,1,0,13,0,4
522,1833,1814,2045,1949,132,95,70,56,19,447,4,58,0,0,56,0,0
1520,1107,1054,1318,1213,191,139,110,65,13,651,6,75,0,0,60,0,5
121,1700,1458,1928,1730,268,272,226,118,122,1745,11,31,118,0,0,0,0
111,1340,1325,1521,1459,101,94,62,22,15,447,2,37,0,0,7,0,15
1463,1258,1155,1500,1401,242,246,204,59,63,1515,6,32,0,0,28,0,31
1227,2137,1831,2324,2035,227,244,200,169,186,1491,12,15,94,0,0,0,75
446,1611,1550,1906,1842,115,112,96,24,21,599,4,15,21,0,3,0,0
696,544,544,938,922,174,158,138,16,0,1024,16,20,0,0,16,0,0
485,11,2139,148,2314,157,155,135,154,152,910,6,16,0,0,2,0,152
28,1717,1614,123,29,306,315,286,54,63,2475,5,15,54,0,0,0,0
595,1719,1630,1752,1715,93,105,69,37,49,472,16,8,0,0,0,0,37
343,1954,1739,2108,1925,134,166,118,103,135,849,4,12,0,0,0,0,103
1567,2111,2024,2254,2230,223,246,201,24,47,1515,7,15,0,0,24,0,0
1546,1059,1100,1705,1645,246,225,224,20,-1,1709,7,15,0,0,20,0,0
1190,1458,1429,1811,1747,133,138,109,24,29,862,7,17,24,0,0,0,0
1574,1446,1241,1556,1359,70,78,46,117,125,236,7,17,0,0,117,0,0
900,1142,1025,1307,1210,85,105,72,57,77,447,4,9,0,0,57,0,0
1589,1542,1315,1733,1505,111,110,75,148,147,414,5,31,7,0,1,0,140
224,1706,1655,2353,2334,287,279,274,19,11,2300,5,8,0,0,10,0,9
1239,1048,935,1237,1148,169,193,155,49,73,1088,3,11,49,0,0,0,0
1852,1721,1640,1819,1750,58,70,42,29,41,212,2,14,0,0,0,0,29
1853,1844,1833,2006,1946,82,73,55,20,11,212,17,10,0,0,9,0,11
52,2329,2235,726,626,297,291,279,60,54,2248,6,12,0,0,6,0,54
595,1514,1326,1719,1530,125,124,106,109,108,762,5,14,0,0,109,0,0
94,2114,2110,2339,2300,205,170,181,39,4,1009,6,18,4,0,35,0,0
1192,1139,1130,1844,1759,305,269,252,45,9,2075,25,28,9,0,36,0,0
108,1829,1730,1937,1840,68,70,42,57,59,236,9,17,0,0,0,0,57
96,1753,1626,59,2320,246,234,201,99,87,1750,8,37,0,0,12,0,87
1498,2243,2250,623,608,280,258,257,15,-7,2125,8,15,0,0,15,0,0
1840,1821,1815,2027,2012,126,117,75,15,6,529,17,34,6,0,9,0,0
156,1320,1300,1711,1650,171,170,153,21,20,1262,4,14,0,0,1,0,20
886,1753,1745,1946,1920,113,95,88,26,8,448,13,12,0,0,18,0,8
2140,1932,1900,2042,2011,70,71,36,31,32,185,7,27,0,0,0,0,31
395,842,800,1118,1025,156,145,121,53,42,866,7,28,0,0,53,0,0
1736,1148,1114,1255,1231,67,77,56,24,34,290,3,8,0,0,0,0,24
1240,1633,1630,1915,1857,162,147,136,18,3,920,19,7,3,0,15,0,0
468,1316,1210,1445,1350,89,100,68,55,66,414,8,13,0,0,0,0,55
14,1312,1315,2012,1956,300,281,269,16,-3,2153,16,15,0,0,16,0,0
210,2323,2137,22,2246,59,69,43,96,106,328,8,8,96,0,0,0,0
469,2011,1856,2153,2027,102,91,80,86,75,414,9,13,17,0,11,0,58
1494,1104,1105,1849,1831,285,266,263,18,-1,2125,5,17,0,0,18,0,0
177,1554,1400,1702,1512,68,72,47,110,114,226,6,15,0,107,0,0,3
1056,1851,1800,2043,1948,112,108,88,55,51,590,4,20,51,0,4,0,0
2256,1829,1615,1955,1745,86,90,74,130,134,479,5,7,2,0,0,0,128
2175,1958,1900,2101,2005,63,65,39,56,58,226,14,10,0,0,0,0,56
2920,1646,1450,1930,1750,104,120,85,100,116,629,7,12,0,0,0,0,100
2713,2106,1905,2240,2040,94,95,76,120,121,407,5,13,0,0,12,0,108
3665,1921,1830,2326,2250,185,200,168,36,51,1335,7,10,36,0,0,0,0
1483,2146,1955,2259,2110,73,75,56,109,111,389,4,13,0,0,0,0,109
329,1445,1410,1557,1530,72,80,62,27,35,371,4,6,1,0,0,0,26
558,1921,1835,2129,2110,248,275,231,19,46,1750,11,6,0,0,0,0,19
527,1657,1640,1808,1750,71,70,57,18,17,220,5,9,17,0,1,0,0
3503,2228,2140,2357,2305,89,85,71,52,48,397,6,12,0,0,4,0,48
427,1841,1825,2125,2105,104,100,89,20,16,588,4,11,1,0,4,0,15
2920,1513,1310,1611,1415,58,65,46,116,123,223,3,9,0,0,116,0,0
2890,2212,2135,2318,2250,66,75,52,28,37,361,6,8,0,0,0,0,28
2311,2031,2020,2143,2125,72,65,43,18,11,236,18,11,0,0,10,0,8
3661,2048,1905,2210,2035,82,90,72,95,103,488,2,8,0,0,0,0,95
1416,1409,1215,1522,1330,73,75,58,112,114,345,6,9,0,0,112,0,0
2658,1653,1540,1827,1700,94,80,61,87,73,397,20,13,0,0,87,0,0
3749,2120,1950,154,35,154,165,137,79,90,1140,3,14,0,0,6,0,73
3336,2109,1930,2317,2205,248,275,234,72,99,1751,4,10,10,0,0,0,62
3514,2217,1945,2225,1945,68,60,49,160,152,256,7,12,0,152,8,0,0
462,2046,1840,2202,2000,76,80,63,122,126,345,4,9,4,0,0,0,118
731,1326,1145,1429,1255,63,70,45,94,101,223,4,14,0,0,94,0,0
2530,2026,1810,2125,1915,59,65,40,130,136,226,9,10,0,0,12,0,118
2460,1828,1625,1924,1725,116,120,97,119,123,629,5,14,0,0,119,0,0
2590,1820,1605,210,2345,290,280,272,145,135,2237,3,15,16,0,10,0,119
714,1910,1835,2252,2220,162,165,151,32,35,1156,3,8,0,0,0,0,32
207,1704,1645,1939,1920,95,95,86,19,19,580,3,6,19,0,0,0,0
236,1933,1705,2130,1905,237,240,210,145,148,1521,19,8,0,0,145,0,0
2772,1530,1455,1630,1615,120,140,104,15,35,668,4,12,15,0,0,0,0
2427,1904,1720,2012,1830,188,190,163,102,104,1140,6,19,0,0,102,0,0
615,1652,1505,1918,1805,146,180,132,73,107,866,4,10,0,0,2,0,71
1584,1626,1600,1749,1725,83,85,67,24,26,371,7,9,0,0,0,0,24
2607,1854,1625,12,2200,198,215,184,132,149,1521,3,11,0,0,13,0,119
1591,1141,1035,1849,1745,248,250,229,64,66,1910,4,15,0,0,0,0,64
1909,1853,1835,1948,1930,55,55,41,18,18,189,2,12,1,0,0,0,17
1322,1629,1440,1727,1540,58,60,45,107,109,223,2,11,0,0,0,0,107
30,1535,1455,1700,1625,85,90,76,35,40,461,3,6,0,0,0,0,35
890,2054,1955,2224,2115,90,80,60,69,59,386,7,23,0,0,10,0,59
2300,2151,2000,2243,2055,172,175,154,108,111,1069,6,12,0,0,0,0,108
2701,1833,1615,1939,1725,66,70,44,134,138,258,15,7,0,0,129,0,5
1861,2326,2140,132,2355,66,75,50,97,106,370,4,12,0,0,6,0,91
57,1614,1430,1841,1710,87,100,73,91,104,584,4,10,0,0,0,0,91
1070,2013,1850,2116,1955,63,65,50,81,83,342,3,10,0,0,0,0,81
39,1105,1005,1502,1405,117,120,100,57,60,775,3,14,0,0,0,0,57
3855,2335,2150,49,2315,74,85,64,94,105,480,3,7,1,0,0,0,93
2518,1252,1120,1537,1410,105,110,81,87,92,629,9,15,6,0,0,0,81
1776,2153,2055,33,2340,100,105,85,53,58,646,4,11,0,0,0,0,53
2982,1323,1305,1428,1405,65,60,46,23,18,303,3,16,0,0,5,0,18
543,1400,1335,2044,1945,284,250,245,59,25,1855,5,34,2,0,34,0,23
274,1936,1745,2025,1840,49,55,38,105,111,188,3,8,0,0,0,0,105
265,1751,1655,1849,1805,58,70,47,44,56,281,3,8,2,0,0,0,42
2404,1904,1715,2015,1825,71,70,54,110,109,345,7,10,0,35,1,0,74
814,1721,1535,11,2210,230,215,202,121,106,1591,7,21,0,0,23,0,98
2972,1635,1610,1721,1705,46,55,30,16,25,178,6,10,0,0,0,0,16
3205,1605,1430,1743,1545,98,75,54,118,95,345,4,40,0,0,118,0,0
3838,2144,2105,2310,2240,86,95,72,30,39,480,4,10,0,0,0,0,30
548,1842,1725,2007,1845,85,80,71,82,77,328,5,9,0,0,5,0,77
2175,1901,1810,1935,1830,94,80,59,65,51,365,18,17,0,0,65,0,0
1490,2234,2030,2253,2115,79,105,68,98,124,451,5,6,1,0,0,0,97
2553,2254,2140,2347,2245,53,65,37,62,74,223,8,8,0,0,0,0,62
1938,2003,1815,2105,1920,182,185,158,105,108,1099,9,15,0,0,105,0,0
2466,2209,2150,2303,2245,54,55,39,18,19,197,4,11,18,0,0,0,0
3016,1821,1635,1923,1745,62,70,45,98,106,258,2,15,0,0,0,0,98
1146,1013,920,1042,935,89,75,50,67,53,256,5,34,0,0,67,0,0
2958,1550,1355,1651,1455,61,60,42,116,115,197,5,14,115,0,1,0,0
1856,2019,1735,2141,1905,82,90,70,156,164,397,3,9,0,0,20,0,136
764,1507,1450,1749,1725,162,155,140,24,17,1034,2,20,10,0,7,0,7
493,1318,1215,1454,1400,216,225,200,54,63,1372,6,10,0,0,54,0,0
396,2324,2145,24,2245,60,60,47,99,99,328,4,9,17,0,0,0,82
3315,2030,1955,2249,2220,139,145,119,29,35,920,10,10,29,0,0,0,0
447,1927,1845,2032,1950,65,65,40,42,42,236,12,13,0,0,41,0,1
1807,1054,1005,1323,1245,149,160,135,38,49,1073,3,11,38,0,0,0,0
561,1719,1530,1826,1640,67,70,43,106,109,236,7,17,0,0,0,0,106
1925,2048,1850,200,5,192,195,174,115,118,1501,3,15,0,0,0,0,115
1403,1744,1605,1851,1715,67,70,37,96,99,223,4,26,0,0,0,0,96
2701,2018,1755,2248,2020,90,85,62,148,143,487,6,22,0,0,14,0,134
1785,1359,1325,1501,1430,62,65,46,31,34,226,4,12,0,0,0,0,31
261,2035,1955,2233,2200,58,65,47,33,40,284,2,9,12,0,0,0,21
24,1900,1830,2018,1955,78,85,62,23,30,408,5,11,0,0,0,0,23
467,1819,1750,1940,1915,81,85,70,25,29,446,3,8,4,0,0,0,21
123,2012,1920,2252,2215,160,175,149,37,52,1052,4,7,1,0,0,0,36
3231,1115,950,1226,1110,71,80,58,76,85,337,5,8,0,0,76,0,0
2356,1346,1155,1502,1315,76,80,61,107,111,397,4,11,0,0,107,0,0
2557,1144,1030,1255,1140,71,70,48,75,74,223,10,13,0,0,75,0,0
3205,1815,1615,2104,1915,109,120,82,109,120,629,7,20,0,0,2,0,107
2404,1720,1600,1804,1650,44,50,33,74,80,180,4,7,74,0,0,0,0
3095,1405,1250,1528,1405,83,75,58,83,75,258,7,18,0,0,83,0,0
2183,1943,1640,2154,1905,71,85,57,169,183,368,3,11,0,0,3,0,166
2771,1543,1340,1711,1515,88,95,77,116,123,386,1,10,0,0,15,0,101
1503,1741,1540,1904,1710,83,90,71,114,121,446,4,8,0,0,0,0,114
1984,1255,1215,1347,1310,52,55,38,37,40,237,4,10,37,0,0,0,0
2213,1154,1045,1407,1200,133,75,57,127,69,258,4,72,0,0,127,0,0
2213,1904,1700,2016,1805,72,65,51,131,124,324,13,8,3,0,7,0,121
208,2047,1940,2358,2310,131,150,115,48,67,967,7,9,0,0,0,0,48
2837,1329,1255,1507,1435,98,100,64,32,34,447,3,31,0,0,0,0,32
2552,2023,1855,2147,2020,84,85,68,87,88,479,6,10,0,0,0,0,87
241,1130,1005,1857,1725,267,260,249,92,85,2027,5,13,0,0,10,0,82
2887,1956,1930,2102,2040,66,70,53,22,26,358,2,11,0,0,0,0,22
2452,1730,1730,1908,1839,98,69,30,29,0,160,4,64,0,0,29,0,0
2685,1621,1620,2003,1929,162,129,120,34,1,725,31,11,0,0,34,0,0
2218,2015,1930,2215,2119,120,109,50,56,45,278,5,65,45,0,11,0,0
2466,1821,1755,1949,1922,88,87,72,27,26,429,3,13,26,0,1,0,0
2064,1256,1248,1510,1445,134,117,94,25,8,644,11,29,0,0,17,0,8
2779,1635,1155,1752,1322,77,87,58,270,280,374,10,9,270,0,0,0,0
2958,2025,1900,2137,2018,72,78,50,79,85,258,6,16,0,0,79,0,0
7336,2246,2205,10,2339,84,94,62,31,41,418,8,14,31,0,0,0,0
2869,1555,1441,1640,1526,105,105,80,74,74,493,4,21,74,0,0,0,0
2677,1443,1445,1628,1608,105,83,59,20,-2,329,9,37,0,0,20,0,0
7061,1905,1851,1953,1934,48,43,33,19,14,72,8,7,19,0,0,0,0
7204,1145,1113,1238,1215,53,62,34,23,32,174,7,12,23,0,0,0,0
7204,1017,950,1113,1045,56,55,34,28,27,174,3,19,28,0,0,0,0
7071,1504,1508,1624,1607,80,59,64,17,-4,125,4,12,0,0,17,0,0
2888,958,940,1225,1208,87,88,65,17,18,369,5,17,17,0,0,0,0
7252,1317,1230,1425,1351,68,81,49,34,47,229,3,16,34,0,0,0,0
1028,1800,1730,1848,1810,48,40,29,38,30,163,7,12,38,0,0,0,0
2906,1353,1350,1553,1534,120,104,73,19,3,460,4,43,0,0,19,0,0
5858,1634,1500,1809,1627,95,87,63,102,94,411,11,21,0,0,8,0,94
2538,1414,1414,1553,1534,99,80,56,19,0,300,6,37,0,0,19,0,0
2448,1343,1328,1504,1448,81,80,59,16,15,386,5,17,15,0,1,0,0
2231,1340,1345,1657,1637,137,112,107,20,-5,634,6,24,0,0,20,0,0
5844,2215,2055,2222,2110,67,75,36,72,80,230,5,26,72,0,0,0,0
2218,1855,1845,2155,2137,120,112,96,18,10,634,5,19,10,0,8,0,0
554,1910,1815,100,25,230,250,209,35,55,1846,6,15,4,0,0,0,31
1790,1428,1430,2001,1930,213,180,163,31,-2,1372,7,43,0,0,31,0,0
1936,1233,1150,1452,1320,139,90,67,92,43,337,4,68,0,0,92,0,0
1287,1249,1255,1600,1530,191,155,136,30,-6,920,42,13,0,0,30,0,0
545,1238,1220,1500,1440,262,260,233,20,18,1660,17,12,18,0,2,0,0
2058,1303,1245,1928,1910,265,265,246,18,18,2165,6,13,18,0,0,0,0
1355,1650,1445,1811,1620,81,95,62,111,125,432,10,9,111,0,0,0,0
795,1925,1900,2249,2230,144,150,128,19,25,1107,4,12,0,0,19,0,0
1204,1529,1435,1912,1805,163,150,144,67,54,1062,5,14,54,0,13,0,0
647,1121,1120,1506,1440,225,200,189,26,1,1090,6,30,0,0,26,0,0
1835,1627,1630,1938,1920,311,290,255,18,-3,1846,5,51,0,0,18,0,0
761,1112,1035,1208,1145,56,70,42,23,37,258,2,12,23,0,0,0,0
398,600,600,915,855,135,115,97,20,0,733,23,15,0,0,20,0,0
2464,835,800,1324,1255,169,175,145,29,35,1189,16,8,29,0,0,0,0
85,1550,1455,1927,1825,397,390,347,62,55,2586,5,45,0,0,62,0,0
513,758,755,1151,1135,173,160,151,16,3,1237,7,15,0,0,16,0,0
776,1853,1840,2018,1955,85,75,47,23,13,236,9,29,3,0,10,0,10
252,1147,1105,1419,1324,152,139,122,55,42,834,10,20,2,0,13,0,40
308,920,830,1129,1050,129,140,104,39,50,679,3,22,0,0,39,0,0
46,2142,2048,2250,2155,68,67,58,55,54,399,4,6,0,20,1,0,34
43,1215,1205,1337,1322,82,77,57,15,10,399,4,21,0,0,5,0,10
374,2007,1955,2158,2140,111,105,86,18,12,605,4,21,12,0,6,0,0
649,1334,1225,1529,1440,175,195,162,49,69,1216,4,9,0,0,0,0,49
91,843,800,1057,1000,194,180,167,57,43,1024,8,19,43,0,14,0,0
313,1555,1530,1751,1735,116,125,94,16,25,679,5,17,0,0,0,0,16
858,1352,1355,2153,2135,361,340,347,18,-3,2640,4,10,0,0,18,0,0
6,1319,1304,2118,2059,299,295,280,19,15,2311,3,16,15,0,4,0,0
1086,1333,1340,1550,1535,137,115,97,15,-7,541,7,33,0,0,15,0,0
1434,1215,1125,1354,1255,99,90,56,59,50,354,3,40,0,0,10,0,49
1437,2111,1805,2244,1935,93,90,74,189,186,354,6,13,0,0,57,0,132
456,1723,1705,2030,2015,187,190,155,15,18,1237,9,23,4,0,0,0,11
1126,1239,1215,1439,1414,120,119,96,25,24,680,5,19,24,0,1,0,0
271,1911,1915,2039,2017,88,62,48,22,-4,223,3,37,0,0,22,0,0
510,1758,1745,2110,2045,192,180,149,25,13,1065,14,29,0,0,20,0,5
1676,1737,1737,2216,2154,219,197,172,22,0,1324,4,43,0,0,22,0,0
1177,1343,1248,1510,1429,87,101,59,41,55,200,11,17,0,0,41,0,0
1503,1648,1533,48,2339,300,306,281,69,75,2454,7,12,69,0,0,0,0
307,1811,1757,2048,2010,277,253,239,38,14,1635,8,30,0,0,38,0,0
380,1519,1514,2227,2210,248,236,210,17,5,1825,5,33,0,0,17,0,0
741,1154,1125,1243,1218,49,53,27,25,29,140,5,17,25,0,0,0,0
76,1644,1552,1926,1900,162,188,127,26,52,938,12,23,0,0,26,0,0
478,1249,1110,1528,1319,279,249,246,129,99,1635,4,29,0,0,129,0,0
688,705,707,1115,1057,190,170,159,18,-2,1076,8,23,0,0,18,0,0
649,1730,1535,200,2346,330,311,285,134,115,2565,8,37,0,0,19,0,115
1468,1816,1635,2044,1908,328,333,291,96,101,2227,7,30,96,0,0,0,0
282,749,715,1232,1200,223,225,206,32,34,1597,5,12,32,0,0,0,0
1430,1741,1645,1931,1859,110,134,77,32,56,487,8,25,0,0,32,0,0
1159,1153,1200,1501,1435,188,155,135,26,-7,745,11,42,0,0,26,0,0
1180,1709,1632,1822,1749,73,77,45,33,37,200,5,23,1,0,0,0,32
1547,1516,1515,1652,1632,96,77,52,20,1,305,7,37,0,0,20,0,0
1706,1539,1540,1654,1638,75,58,34,16,-1,140,10,31,0,0,16,0,0
1104,2230,2235,807,745,397,370,370,22,-5,2994,6,21,0,0,22,0,0
897,1347,1327,2108,2040,261,253,228,28,20,1919,10,23,0,0,8,0,20
1462,1838,1830,2145,2130,187,180,162,15,8,1076,9,16,1,0,8,0,6
1638,1003,1000,1129,1113,86,73,40,16,3,227,5,41,0,0,16,0,0
676,2139,2010,2354,2240,135,150,112,74,89,944,11,12,74,0,0,0,0
878,952,947,1139,1114,107,87,57,25,5,356,7,43,0,0,25,0,0
1601,609,615,915,856,186,161,128,19,-6,859,10,48,0,0,19,0,0
1274,1658,1637,1801,1744,63,67,41,17,21,223,13,9,0,0,0,0,17
1272,741,747,907,850,86,63,47,17,-6,227,4,35,0,0,17,0,0
1645,1945,1945,2035,2008,110,83,69,27,0,368,22,19,0,0,27,0,0
147,1714,1654,1940,1925,146,151,107,15,20,745,20,19,2,0,0,0,13
1193,1231,1212,1417,1354,106,102,84,23,19,481,8,14,0,0,4,0,19
1088,1330,1330,2101,2024,271,234,210,37,0,1747,18,43,0,0,37,0,0
1538,1200,1150,1945,1925,285,275,255,20,10,2172,13,17,0,0,10,0,10
1610,625,640,914,859,109,79,76,15,-15,341,22,11,0,0,15,0,0
1366,1928,1930,2131,2102,123,92,87,29,-2,214,4,32,0,0,29,0,0
906,1003,940,1254,1204,171,144,126,50,23,761,8,37,23,0,27,0,0
1279,1227,1128,1525,1400,178,152,132,85,59,859,15,31,59,0,26,0,0
848,1902,1859,2107,2039,125,100,82,28,3,545,5,38,0,0,28,0,0
5443,858,850,1027,1010,89,80,62,17,8,399,2,25,8,0,9,0,0
4931,1435,1353,1553,1519,78,86,57,34,42,363,13,8,0,0,0,0,34
4933,1117,935,1336,1159,79,84,65,97,102,453,5,9,0,0,0,0,97
4979,1847,1855,1908,1853,81,58,31,15,-8,147,2,48,0,0,15,0,0
5576,1305,1216,1413,1328,68,72,55,45,49,363,2,11,45,0,0,0,0
5365,1451,1341,1605,1456,134,135,107,69,70,781,4,23,69,0,0,0,0
5405,912,829,1039,945,87,76,59,54,43,377,3,25,43,0,11,0,0
4947,1219,1206,1422,1405,123,119,97,17,13,619,9,17,9,0,4,0,4
5298,1426,1425,1652,1630,86,65,58,22,1,264,13,15,1,0,21,0,0
5330,1243,1214,1425,1359,102,105,86,26,29,554,7,9,4,0,0,0,22
5433,1008,1006,1204,1147,116,101,72,17,2,508,3,41,2,0,15,0,0
5181,1648,1115,1742,1211,54,56,37,331,333,153,6,11,331,0,0,0,0
5401,1552,1420,1658,1518,66,58,39,100,92,143,6,21,6,0,8,0,86
5185,1634,1515,1756,1646,82,91,64,70,79,390,5,13,70,0,0,0,0
4916,1107,1110,1244,1220,97,70,49,24,-3,191,4,44,0,0,24,0,0
5521,1622,1600,1735,1715,133,135,104,20,22,743,5,24,0,0,0,0,20
5295,1632,1606,1733,1710,61,64,36,23,26,208,3,22,23,0,0,0,0
654,1150,1056,1511,1422,141,146,107,49,54,967,7,27,2,0,40,0,7
653,915,830,1108,1016,173,166,150,52,45,967,5,18,45,0,7,0,0
493,1027,1025,1532,1513,185,168,156,19,2,1224,3,26,2,0,17,0,0
661,1844,1800,2049,1943,185,163,159,66,44,967,5,21,44,0,22,0,0
799,1834,1755,2011,1945,157,170,140,26,39,992,5,12,26,0,0,0,0
474,1827,1757,2035,2017,128,140,103,18,30,745,7,18,0,0,18,0,0
657,1130,1110,1301,1243,151,153,121,18,20,874,3,27,18,0,0,0,0
740,1926,1930,2111,2056,105,86,63,15,-4,403,7,35,0,0,15,0,0
321,1949,1950,2141,2114,112,84,71,27,-1,361,9,32,0,0,27,0,0
2,1414,1350,2132,2110,318,320,276,22,24,2556,9,33,6,0,0,0,16
28,1332,1330,2132,2100,360,330,335,32,2,2677,7,18,32,0,0,0,0
4745,1915,1915,2140,2059,145,104,86,41,0,431,7,52,0,0,41,0,0
3540,1725,1725,1927,1855,122,90,63,32,0,383,51,8,0,0,32,0,0
4326,1132,1005,1421,1300,109,115,92,81,87,622,4,13,81,0,0,0,0
3182,2052,1955,2235,2120,103,85,77,75,57,372,2,24,0,0,75,0,0
4505,1948,1945,2247,2230,119,105,94,17,3,647,4,21,0,0,17,0,0
4598,1924,1930,2122,2055,118,85,63,27,-6,399,7,48,0,0,27,0,0
4341,1101,1035,1150,1135,49,60,38,15,26,213,5,6,0,0,0,0,15
145,2038,2015,2205,2144,87,89,59,21,23,334,10,18,0,0,0,0,21
846,920,920,1827,1746,367,326,314,41,0,2518,14,39,0,0,41,0,0
532,1205,1206,1427,1359,142,113,86,28,-1,501,8,48,0,0,28,0,0
804,2005,2005,2102,2045,57,40,29,17,0,84,10,18,0,0,17,0,0
1705,1504,1445,1602,1547,58,62,40,15,19,223,4,14,15,0,0,0,0
1020,1910,1850,2236,2207,146,137,121,29,20,931,9,16,20,0,9,0,0
1657,1423,1350,1755,1711,152,141,130,44,33,981,8,14,33,0,11,0,0
1189,2020,1925,2131,2056,251,271,229,35,55,1750,6,16,35,0,0,0,0
514,1725,1725,2146,2109,201,164,167,37,0,1020,8,26,0,0,37,0,0
624,1329,1255,1709,1619,160,144,128,50,34,936,12,20,34,0,16,0,0
554,1343,1300,1740,1657,177,177,141,43,43,1008,10,26,0,0,43,0,0
855,1909,1850,2235,2208,146,138,127,27,19,930,5,14,19,0,8,0,0
464,1120,1024,1338,1236,138,132,82,62,56,594,25,31,56,0,6,0,0
365,859,900,1128,1109,269,249,234,19,-1,1589,5,30,0,0,19,0,0
221,1315,1145,1535,1349,260,244,235,106,90,1589,4,21,0,90,16,0,0
6352,1518,1435,1645,1547,87,72,54,58,43,306,6,27,0,43,15,0,0
6348,1540,1517,1916,1855,156,158,138,21,23,1024,9,9,21,0,0,0,0
6809,2030,1935,2211,2148,101,133,57,23,55,340,7,37,0,0,0,0,23
6561,1344,1305,1510,1452,146,167,135,18,39,1024,3,8,18,0,0,0,0
6455,905,845,954,935,109,110,77,19,20,539,9,23,19,0,0,0,0
6522,1915,1916,2145,2103,150,107,85,42,-1,431,15,50,0,0,42,0,0
6552,1040,1040,1425,1402,165,142,133,23,0,958,10,22,0,0,23,0,0
5494,1414,1150,1541,1303,87,73,67,158,144,199,6,14,0,0,156,0,2
6398,2244,1958,108,2232,84,94,66,156,166,522,3,15,156,0,0,0,0
4372,526,530,906,844,160,134,129,22,-4,874,22,9,0,0,22,0,0
5525,1323,1248,1402,1333,39,45,21,29,35,86,2,16,0,0,0,0,29
5550,1609,1339,1726,1458,77,79,54,148,150,262,5,18,0,0,0,0,148
5446,1415,1149,1532,1256,77,67,63,156,146,191,5,9,0,0,155,0,1
4809,2008,1950,2053,2029,105,99,77,24,18,501,13,15,7,0,6,0,11
5453,1422,1242,1523,1354,61,72,45,89,100,209,10,6,0,0,0,0,89
5960,1002,1005,1119,1100,77,55,34,19,-3,174,3,40,0,0,19,0,0
5558,821,810,909,850,48,40,32,19,11,77,6,10,0,0,12,0,7
5567,1927,1729,2023,1825,56,56,35,118,118,158,4,17,0,0,0,0,118
6330,643,645,834,811,111,86,78,23,-2,363,13,20,0,0,23,0,0
6252,1241,1203,1808,1723,207,200,179,45,38,1482,4,24,0,0,7,0,38
4793,1702,1620,1947,1855,105,95,79,52,42,546,10,16,0,0,10,0,42
5570,2153,2028,2324,2150,91,82,80,94,85,262,5,6,0,0,9,0,85
5448,836,802,942,908,66,66,43,34,34,191,3,20,34,0,0,0,0
5770,1812,1618,1915,1726,63,68,56,109,114,222,2,5,0,0,0,0,109
5793,546,535,657,640,71,65,46,17,11,153,5,20,11,0,6,0,0
5525,1611,1416,1723,1503,72,47,32,140,115,86,11,29,0,0,111,0,29
5570,2002,1818,2134,1934,92,76,59,120,104,262,4,29,0,0,16,0,104
6644,719,709,923,905,124,116,105,18,10,639,10,9,10,0,8,0,0
5909,1914,1723,1950,1804,36,41,21,106,111,72,6,9,0,0,0,0,106
5540,1545,1505,1651,1617,66,72,49,34,40,209,7,10,34,0,0,0,0
5752,1536,1424,1607,1509,31,45,21,58,72,86,3,7,0,0,0,0,58
5473,1932,1751,2135,1929,123,98,111,126,101,329,2,10,0,0,25,0,101
6582,2010,1857,2253,2156,103,119,89,57,73,751,5,9,0,0,0,0,57
157,940,921,1123,1105,103,104,77,18,19,447,6,20,0,0,18,0,0
26,1614,1410,31,2240,317,330,282,111,124,2475,7,28,111,0,0,0,0
1486,1711,1507,2001,1803,110,116,77,118,124,629,4,29,0,0,0,0,118
403,1426,1203,1553,1330,147,147,130,143,143,846,7,10,0,0,2,0,141
1506,1948,1915,2243,2215,115,120,93,28,33,651,2,20,0,0,0,0,28
85,1634,1600,1757,1730,143,150,126,27,34,862,5,12,7,0,0,0,20
598,1358,1252,1621,1528,83,96,69,53,66,533,3,11,0,0,0,0,53
158,2355,2300,537,500,222,240,202,37,55,1846,6,14,37,0,0,0,0
961,1651,1445,2000,1809,129,144,112,111,126,888,5,12,0,0,0,0,111
1026,2301,2230,708,632,307,302,280,36,31,2419,7,20,13,0,5,0,18
1487,1439,1439,1612,1555,93,76,44,17,0,236,5,44,0,0,17,0,0
721,1116,1120,1336,1320,200,180,150,16,-4,967,9,41,0,0,16,0,0
844,1802,1538,1944,1706,102,88,58,158,144,337,12,32,26,0,14,0,118
970,802,803,1602,1546,300,283,284,16,-1,2253,4,12,0,0,16,0,0
1628,1909,1730,2202,2025,113,115,79,97,99,629,5,29,7,0,0,0,90
1469,2303,2129,18,2251,135,142,122,87,94,804,5,8,0,23,0,0,64
594,945,628,1241,928,116,120,86,193,197,606,11,19,193,0,0,0,0
121,1248,1153,1358,1331,130,158,114,27,55,783,2,14,23,0,0,0,4
